id,title,url,source_name,source_type,country,published_at,fetched_at,primary_category,categories,score,matched_keywords,deadline_at,summary
210,More Foreign Workers in Japan Being Hired as Bus Drivers After Residence System Change,https://news.google.com/rss/articles/CBMic0FVX3lxTE1PMFdNTXdlQkFiNnN3c3VVTTdhcmFqc3ZfblFHZ09leVRISTZOZTFjMlFmN1lTQ0oxTUpjVS1WM0kwRWRtOG1ERGszekI0Tl9Hclpfc0lPWVkzUExXUmxWaXRib2JOdkNFYVRHcjVpZFNxYkk?oc=5,Google News: Philippines: Japan work,google_news,フィリピン,2026-06-26T07:00:00+00:00,2026-07-09T00:10:47.876828+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,3,foreign workers,,日本語概要: 労働・雇用関連の告知として確認対象です。 / 原文抜粋: More Foreign Workers in Japan Being Hired as Bus Drivers After Residence System Change Mo…
193,システム標準化56％間に合わず 全国1015自治体で移行に遅れ,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5DaXU0QXJ1b1FjR1lndEkycnEwRTFjY2ltY2MxTUVxWWJiSlZCS2k4dkUyUDhKRXlvanRwTzQtNG1NVVhERndCbmZFN3BhLWtmVVFNaFVxYUp3eHdhaWpnbXVEaw?oc=5,Google News: 自治体 日本語教室 補助金,google_news,,2026-06-30T02:58:32+00:00,2026-07-09T00:10:47.876765+00:00,その他,その他,3,自治体,,システム標準化56％間に合わず 全国1015自治体で移行に遅れ nippon.com
191,外国人介護人材との円滑なコミュニケーションを促進する研修を実施,https://news.google.com/rss/articles/CBMivwJBVV95cUxOeTEyRVd4eXdsOGhHVXFiMlBfUEtyNDdLXzMwaUV0dEViRndYdkU5VFFKRVlBOExLV0hraVdJc09UUW9IdzZodk96TldLYWoxNXZDZVdQbUNCV1ZMTk1adEVtbnpMT0pEU1E3aGdqR1dkdVdIc0pNT1RmWVVTVzJONFNGZ3RKbExzcE5DUUNJaklUdlV3MXJoT2V1c3QyUkY3QjdQVzZhbjNFWmU5X1dnZndONE5Yci1WS2F0aTJIazZpMmlFZkhKOWMwTnVnZkdzWi1JZ0RNemhXeGZscC0wcmk0Ql9yUmt0UFZnZlBsSmJ6bEdyVV9XWHA3RGw4VnFxSWFydFVGZm5lVDJnVFB1MWxUUmJCT0t5RGlwR3YxNjJLMVlCNTEwS1hLU2t4cDY5R0gxNGZ1SEU1Vkc0LWJr0gHEAkFVX3lxTFBpMzBXUXNsRUZpQUh4S1N0N2tkTXpVdG5wZFhXeGU2eHdfYmNnUjZvNTZYYTFTTkFfbUVTcV9FZzNMZHZKTXRqTy1LS0VWaDlJWXV1Xy1IdjNJeU95MHRMY1huTnJiRmg0QWY5VjBKMUM4ZWwydXB3cjRxejdkZVZlb2NyR0Y2QmI5NFhuTUFRc0w0a2NTLWVfd3hsZ213SFFXV2J2dlhLOUs0NlpWVnpScklRTUxWQ1J2SUt2Mlh5b01peV9yc1M4X1pObGJrUWx6NmdMcl9MbkRfNEtnRERTUXAtZDF0YVVvTGJ3OFlyQ2NnQWozVmFUSzlHUDVoTTdQVHhuX3EwZTdhNGxJWjU4a2doUzQ5MkJXUW9WQ1BYcF9OSDZhZTl6YzF2YWVkSHNlVUpmclVqNm1wV3cxMTItNklyUw?oc=5,Google News: 外国人材 日本語教育 委託,google_news,,2026-06-25T07:00:00+00:00,2026-07-09T00:10:47.876402+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,外国人介護人材との円滑なコミュニケーションを促進する研修を実施 South65
2,インドネシア軍への能力構築支援 日本語教育課程のため日本人講師を11か月間派遣（令和7年度）,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBZbmR1R3JQeWt6WXdvb3B0X3o2RTdwb0I3T1pUc0hjOFczWURlbU5aNlMyM2laNXpsdzlGYVJrcFBkS2lKLVd6UlUwOFN2bWxGMWRzanp3cTl0Yl9i?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-25T07:00:00+00:00,2026-07-09T00:10:47.876202+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,インドネシア軍への能力構築支援 日本語教育課程のため日本人講師を11か月間派遣（令和7年度） J ディフェンス ニュース
199,観光庁、ワーホリ制度を使って観光地の外国人材確保を目指す地域を公募 8/3まで,https://news.google.com/rss/articles/CBMibEFVX3lxTE5ET2VxMkNiNlVrSnl3bzlWYkN4UzI1dThHQktxLUNObGdkbjA4eW84ZWQ4UUNsWDktSGROVlBVRDQ0VWJOcVVKWjRVbERZUGNtSms5TnZlbzRtejJ6ZGhqeXA2d3lESGNNVWFUTQ?oc=5,Google News: 神奈川県 外国人材 補助金 公募,google_news,,2026-07-03T00:02:37+00:00,2026-07-07T00:09:59.971620+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル;ニュース（外国人・ビザ）;その他,7,公募;外国人材,,観光庁、ワーホリ制度を使って観光地の外国人材確保を目指す地域を公募 8/3まで 訪日ラボ
203,マイナビグローバル、「鹿児島県介護特定技能外国人マッチング支援事業」を運営開始,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5MQUQxXzAtZmZrakN0eklieWVVT0prZUdLei1PWTc0elRaaTU1cm9JRm9meFlDODhUcjRxWE1MbTFLdGk3dnRxUDVNRVhHVTFya1FwVA?oc=5,Google News: 東京都 在住外国人 支援事業 助成,google_news,,2026-06-23T13:48:10+00:00,2026-07-07T00:09:59.971567+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,4,特定技能,,マイナビグローバル、「鹿児島県介護特定技能外国人マッチング支援事業」を運営開始 ニコニコニュース
182,PENGUMUMAN KELULUSAN UJIAN BAHASA JEPANG DASAR BAGI KANDIDAT NURSE DAN KANDIDAT CAREWORKER PROGRAM EPA G TO G JEPANG BATCH XX TAHUN 2026,https://kp2mi.go.id/gtog-detail/jepang/pengumuman-kelulusan-ujian-bahasa-jepang-dasar-bagi-kandidat-nurse-dan-kandidat-careworker-program-epa-g-to-g-jepang-batch-xx-tahun-2026,インドネシア KP2MI/BP2MI G to G Japan,overseas_official,インドネシア,2026-06-22T00:00:00+00:00,2026-07-05T00:02:40.965601+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,21,careworker;G to G;EPA;nurse;Jepang;bahasa Jepang;ujian bahasa Jepang,,日本語概要: 日本語基礎試験に関する告知です。合格発表に関する情報です。試験実施・参加手順に関する情報です。インドネシア政府の G to G 日本派遣プログラムに関する告知です。EPAの看護師・介護福祉士候補者に関係します。日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: PENGUMUMAN KELULUSAN UJIAN BAHASA JEPANG DASAR BAGI KANDIDAT NURSE DAN KANDIDAT CAREWORKE… / Source page: https://kp2mi.go.id/gtog-data/jepang/Pengumuman?draw=1&start=0&length=20 / 一覧掲載日: 22 June 2026
196,Esuhai - 18 năm “Kiến nghiệp thành công”,https://news.google.com/rss/articles/CBMiigFBVV95cUxQemNSZzIxMVJsVFE4dlJ0THotRmk2ektUZVdiYk9GQVRNVldoQk5aYVh3Tm1GQ05oY2xMbFdlQ29tRXVjU2dDdEZKMEpXNGlKTmUyc0x6TXU0N2NKeWk1VlQxUGR5YkljOElBaC1wSzBnYWRZWGZ2MjFSenJFc09GdHJTT1pDbXRTNlE?oc=5,Google News: Vietnam: Japan workers,google_news,ベトナム,2026-07-01T11:11:58+00:00,2026-07-05T00:02:40.965454+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,日本語概要: ベトナム発の日本就労・外国人材関連情報です。 / 原文抜粋: Esuhai - 18 năm “Kiến nghiệp thành công” Esuhai - 18 năm “Kiến nghiệp thành công” Tuổi Trẻ
195,Chuyến thăm Ấn Độ của Thủ tướng Takaichi: Giải mã Tầm nhìn chung Ấn Độ - Nhật Bản với 8 trụ cột hợp tác,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNbUttMm0zVHNCMUFmT1MybTc2ejdOc3FMd1N6VFdJd04tMUVwOXhSb1JVZGR6M1VzcnRoZHFfQXRSU2dqZkN0ZldheDVKOGRwRjhpOWdnZm1MQlVyc2IxZGlQTFRjRGI0aFJWcUR0Z1lFVERRVkFEZ1NlaGJ2WFBuZE41eUJJSHNfUndvaG5tRnBMdnpWbjNDNlZPOTNhRGgxV0VXSzZwVUhzT1VWWTBZM1J6Sm1IYVNMNGpkUGtYSmJNYWxvanBfMjhXcFIzaTlwVlVpby1LVQ?oc=5,Google News: Vietnam: Japan workers,google_news,ベトナム,2026-07-02T07:17:01+00:00,2026-07-05T00:02:40.965391+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,4,外国人材;Nhật Bản,,日本語概要: ベトナム発の日本就労・外国人材関連情報です。 / 原文抜粋: Chuyến thăm Ấn Độ của Thủ tướng Takaichi: Giải mã Tầm nhìn chung Ấn Độ - Nhật Bản với 8 t…
202,Zenken、鳥取県より「令和8年度 鳥取県外国人介護人材キャリアアップ研修事業」を受託,https://news.google.com/rss/articles/CBMiUEFVX3lxTE40V01JaXlwVGl3MElnTE1yMHBRaHVCWlBmbXdHOHcwUllxZ2FtVGR1OGVZblB1c1RrenctTXNoaTFxSEVMMEJsa2IwbXRnY3E5?oc=5,Google News: 福岡県 外国人介護人材 補助金,google_news,,2026-07-02T03:00:00+00:00,2026-07-05T00:02:40.965183+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,Zenken、鳥取県より「令和8年度 鳥取県外国人介護人材キャリアアップ研修事業」を受託 日本海新聞 NetNihonkai
7,県、多文化共生を推進 日本語教育、職住環境整備 プラン策定、大幅修正なし：日刊県民福井Web,https://news.google.com/rss/articles/CBMiVEFVX3lxTE8zRXZQalJ2Z2tia3FkdEc4d2hiLWZpRExuU1NCX21YRmJBLWd1Z3FJcFlGeXhtRmVrMXFyWXN5b1BxaWhvcVgyZ0p2eWxPb3hacUg5Zg?oc=5,Google News: 日本語教育 公募,google_news,,2026-06-21T07:00:00+00:00,2026-07-05T00:02:40.964738+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,県、多文化共生を推進 日本語教育、職住環境整備 プラン策定、大幅修正なし：日刊県民福井Web 中日新聞Web
165,外国人材の受け入れ・活躍の促進へ 日本語研修などの経費を補助 香川県,https://news.google.com/rss/articles/CBMie0FVX3lxTE9fR3dwSmo1LUVGbXVoTGp3VjhQRjVQejV3d0xIbFNKNExKMVBxYm1FcTFISVREWTQtYkREbldDVk1ZNjBuczdQVHQxZ2pTX19fZFh0aUo1dnNZTGVmckJwREpKZWcyQ3JjZHpORVBZTEdWTUhwUk9DX21Qbw?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-20T06:24:00+00:00,2026-07-04T00:05:08.623615+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル;ニュース（外国人・ビザ）;その他,6,補助;外国人材,,外国人材の受け入れ・活躍の促進へ 日本語研修などの経費を補助 香川県 au Webポータル
162,官民協働海外留学支援制度～トビタテ！留学JAPAN 新・日本代表プログラム～ 【大学生等対象】2026年度（第18期）派遣留学生の選考結果及び壮行会の開催について 応募者数が前年度から約2割増加！,https://www.mext.go.jp/a_menu/kokusai/tobitate/1422994_00016.htm,文部科学省 報道発表,page,,,2026-07-03T00:06:56.030133+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,4,留学生,,Source page: https://www.mext.go.jp/b_menu/houdou/index.htm / ※式典、交流会及び派遣留学生対象オリエンテーションは取材可能です。 / 留学JAPAN 新・日本代表プログラム～ 【大学生等対象】2026年度（第18期）派遣留学生の選考結果及び壮行会の開催について 応募者数が前年度から約2割増加！ / （4）概要 グローバル人材育成コミュニティ全体で【大学生等対象】第18期派遣留学生の派遣を祝う式典を開催するとともに、交流会及び派遣留学生対象オリエンテーションを通じて、「トビタテ！
161,在留諸申請の進捗確認について,https://www.moj.go.jp/isa/10_00210.html,出入国在留管理庁,page,,,2026-07-03T00:06:56.030110+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,在留資格,,Source page: https://www.moj.go.jp/isa/ / ＜対象となる申請＞ 在留資格認定証明書交付申請 在留期間更新許可申請 在留資格変更許可申請 永住許可申請 ☆在留審査処理期間は こちら をご覧ください。 / 入管庁HPに在留資格・申請ごとに平均審査処理期間を公表しています！
181,Disnaker Bandung Genjot Program Magang dan Penempatan Kerja ke Jepang,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOE12X29CcXNBR0RsYWhmbzJ4THIwMzNJXzMtM1duZHRqWHU3MEFUU2o4MHRFSXlsNWtfc1Y5TDc5TmFPS3lGc0RwZTZFX1FBQTVpMHdoU2ItOG4xQ3pZaC1nWE1ZM25YX1FCNnBLZEZ1N2NDUXNFa0ZwVy1FNmlGTVY5UFpOb1lKSUtMaVFzRExsVlFGMjNXMEptZ3dzOVhDY1NTUDdvSkx1LXVpWkZJb0l3?oc=5,Google News: Indonesia: Japan workers,google_news,インドネシア,2026-06-19T07:00:00+00:00,2026-07-03T00:06:56.029329+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,7,外国人材;EPA;Jepang,,日本語概要: インドネシア発の日本就労・外国人材関連情報です。 / 原文抜粋: Disnaker Bandung Genjot Program Magang dan Penempatan Kerja ke Jepang Disnaker Bandung Ge…
179,"Tak Perlu ke Jawa, Calon Pekerja Migran Sulsel Bisa Ikut Tes JFT-Basic di Makassar",https://news.google.com/rss/articles/CBMiswFBVV95cUxQYlZLSUVLVnFVaVQtRXBnMzdnQUNYX0JPMkdLSG95QS1mNlpkbmVheDR4WEpyU051MWVlMUktSjlwZFliNTRwdnpDbUNuTDdtQ0RSVVY4UTRDN2QxQloyMlJWOEhxV2xlSF9aRmpJQVZrVzY0THFzdUdQOURiTDRfeVRyamRsMENRQTJJdDc0dlNqbEJ6VTdPTnVYMk1MZXcyOEJ1NnhvU09SbzB4dXZBRXl1ONIBswFBVV95cUxQYlZLSUVLVnFVaVQtRXBnMzdnQUNYX0JPMkdLSG95QS1mNlpkbmVheDR4WEpyU051MWVlMUktSjlwZFliNTRwdnpDbUNuTDdtQ0RSVVY4UTRDN2QxQloyMlJWOEhxV2xlSF9aRmpJQVZrVzY0THFzdUdQOURiTDRfeVRyamRsMENRQTJJdDc0dlNqbEJ6VTdPTnVYMk1MZXcyOEJ1NnhvU09SbzB4dXZBRXl1OA?oc=5,Google News: Indonesia: Japan workers,google_news,インドネシア,2026-06-18T03:19:07+00:00,2026-07-02T00:09:35.265232+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,10,pekerja migran;pekerja;JFT-Basic,,"日本語概要: 日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: Tak Perlu ke Jawa, Calon Pekerja Migran Sulsel Bisa Ikut Tes JFT-Basic di Makassar Tak Pe…"
180,"Disnakertrans Sulsel Apresiasi Kehadiran JFT-Basic di Makassar, Calon Pekerja Migran Makin Mudah",https://news.google.com/rss/articles/CBMizwFBVV95cUxPX3FwYm9CaTA0UVpZMjJlR1VyVG9HeUtZYlo0TmUxY0dveUpQNjViMjZrcl8yeVVyZTc5TkJGUlZqZjBrMWJaeklIODlYcS1vWVh4SjE3N2tPOG1HRmF6UFlnMU1kSm9UMXhkRHpvSlZFVENwaFpNLU9nQUcyVW5hTDdzdGV0cnYxMmNyeVlLVDRrSU1WbG5PeXY4aTFqaEtHVzh3WVdfUTZ0SlA1R0FCNjc0aVRxVkY1WmItNVk5VkVwSWVFaEI5Q2N3b1BGc0U?oc=5,Google News: Indonesia: Japan workers,google_news,インドネシア,2026-06-17T05:17:23+00:00,2026-07-01T00:07:41.386953+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,10,pekerja migran;pekerja;JFT-Basic,,"日本語概要: 日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: Disnakertrans Sulsel Apresiasi Kehadiran JFT-Basic di Makassar, Calon Pekerja Migran Maki…"
178,Disnakertrans Sulsel: Kehadiran JFT-Basic di Makassar Kurangi Beban Biaya Calon Pekerja ke Jepang,https://news.google.com/rss/articles/CBMixwFBVV95cUxQM2R1YWU3Q1NtZ1VFS1c2QmZ4NWZrYlR2NmM0cnJodjhUdlBvNElmOFJ2RTY4cWVQcUVJR3A5M0N5SGVBVk9aeG82cXBQdUNHSFdNTWgzMFFmU2k4MmRFSENfaTZuU29KRHVNV25SU3YybEJma216eVFqcU0wMDdmQWt4bGh3Ym83NWFlWnlMVG5QcE9UalVFRHBMTVN3T3hIbC1MZG5hb0RQaElCWTFYejZmeHZ4RHZRWWNSNG5oOWJib0tENzc0?oc=5,Google News: Indonesia: Japan workers,google_news,インドネシア,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386866+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）;その他,13,外国人材;EPA;Jepang;pekerja;JFT-Basic,,日本語概要: インドネシア発の日本就労・外国人材関連情報です。 / 原文抜粋: Disnakertrans Sulsel: Kehadiran JFT-Basic di Makassar Kurangi Beban Biaya Calon Pekerja k…
12,育成就労制度で変わる農業現場 転籍解禁と日本語教育確保が新たな課題に,https://news.google.com/rss/articles/CBMihgFBVV95cUxOMmJkbVNEZUdZd0Jfb244MFlFM3E5TVJnWUR0WFNadmVCdUt6NDhmYm84NTJ0Zzhab1h6LTV0VFNRWDZqY0tmTllHUi00LWpSRE9aQ2xLbmQyQXUwOFdlTVZrRUhnWTlEZl9xY2s0SkxTZzM4dTl4emhRdHh1cmYzVkktUXgyZw?oc=5,Google News: 育成就労 日本語,google_news,,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386837+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,8,日本語教育;育成就労,,育成就労制度で変わる農業現場 転籍解禁と日本語教育確保が新たな課題に projectdesign.jp
11,【無料セミナー】「特定技能（1号、2号）」試験、まずは何を支援する？,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBROTZkZmRPaEM5MGh4WV84ZzR5UlFJU3ZLODRXQ3Jrc3l1UmhJRnRrX01VcE05WXpsWTY3a0xkMV9LMHo2c2YyZ05yMEhXSVBydTlQTQ?oc=5,Google News: 特定技能 日本語教育 支援,google_news,,2026-06-17T08:00:43+00:00,2026-07-01T00:07:41.386784+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,特定技能,,【無料セミナー】「特定技能（1号、2号）」試験、まずは何を支援する？ ニコニコニュース
9,入学前教育を通じて、意欲的な入学者の受け入れと専門職人材の輩出を目指す―新潟医療福祉大学,https://news.google.com/rss/articles/CBMifEFVX3lxTFBKcUs1S2ZBUWk1cG9VNHc1ZkNaSEEya2tlNU82cF9tV2s5elVRS2ZOU0xOdUQ3TUZFV2ROOXZSX24tLUFweDJDVzdkYVdqQmFIcllFXzVFUkFReTFzUEtJNmduVXhwaDgyV0h6cW0wODNOUWpVSmN1YmZFTEc?oc=5,Google News: 日本語学校 入学前教育,google_news,,2026-06-23T09:17:25+00:00,2026-07-01T00:07:41.386741+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,5,入学前教育,,入学前教育を通じて、意欲的な入学者の受け入れと専門職人材の輩出を目指す―新潟医療福祉大学 Between情報サイト
176,Zenken、静岡県より令和8年度「外国人介護人材マッチング支援事業」を受託 - at-s.com,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1ESHpBblZWejlCSW1qNmxHZ2hIRE53b1Zlakg3bF9ETkxXY0N0ck5hbXRrSVM3bkhRUEM1Y1U1d09VS1RaTG9iNEFMX3pUV0U3MFc0T21ONGo0ZllSc0VyWC1PQW5pUQ?oc=5,Google News: 日本語教育 委託事業,google_news,,2026-06-17T07:00:00+00:00,2026-07-01T00:07:41.386585+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,Zenken、静岡県より令和8年度「外国人介護人材マッチング支援事業」を受託 at-s.com
174,岐阜県多文化共生推進補助金,https://www.pref.gifu.lg.jp/dx-support/437476.html,岐阜県 多文化共生補助金,page,,2026-04-01T00:00:00+00:00,2026-06-30T00:05:40.243255+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル,8,補助金;補助,,"Source page: https://www.pref.gifu.lg.jp/dx-support/437476.html / 上限 2,000千円(ハード事業) 500千円（ソフト事業）。"
184,"Lao động đi nước ngoài giảm mạnh, Bộ Nội vụ nêu 3 nguyên nhân chính",https://news.google.com/rss/articles/CBMirgFBVV95cUxQNmhPdTM1Vlp5S1NWQllUaEZKbEFCYWVkQWJfckU5bEU0QlVKcDRXWHc2NU52dWtFYzFYUm55ZDdJNHZVRERqV0RSUlNpNWhTWGdnQmUyYl9ScFBpTVk3S09kVnRPaEppTXNLSEV0QW9fdkdHVXdCSUlQZzFmLVdVZzR5OGVpODZHTTdyTHY0SGNyajRYLVYxSDhmTEV6NHAtOXdxMU9yX3ZMblVKcFE?oc=5,Google News: Vietnam: Japan workers,google_news,ベトナム,2026-06-22T01:36:23+00:00,2026-06-30T00:05:40.242715+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,6,外国人材;lao động,,"日本語概要: ベトナム発の日本就労・外国人材関連情報です。 / 原文抜粋: Lao động đi nước ngoài giảm mạnh, Bộ Nội vụ nêu 3 nguyên nhân chính Lao động đi nước ngoà…"
3,上智大×板橋区、外国につながる子供の日本語教育支援,https://news.google.com/rss/articles/CBMiZkFVX3lxTFA0M2dWMTdlM3kzWEU3VGhTQUhwUmVmbmFjU052QWVQQklXYkFUdnJpanA5UVlKWlFKYkxQT3pDNWpPc3VwdWtoX1hyWTQxa3E3WWdJVHhqTmFqUDZLeV83cXJSQVhndw?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-16T07:00:00+00:00,2026-06-30T00:05:40.242278+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,上智大×板橋区、外国につながる子供の日本語教育支援 リセマム
8,東川国際文化福祉専門学校、国認定の「日本語教育機関」に 北海道内初,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBCZVc5RjZWVjlNdkItSzZOVVMzaFRhSmlMRzdURTFIZmY1RTZYY1dQbGpoVlY0NWdnUWNQYmg2WlRqZ3ktdTlmaXcxR1RVT1VYTGxjOUJLSEN5dw?oc=5,Google News: 認定日本語教育機関 留学生,google_news,,2026-06-17T07:00:00+00:00,2026-06-29T09:37:10.847422+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,4,日本語教育,,東川国際文化福祉専門学校、国認定の「日本語教育機関」に 北海道内初 北海道新聞デジタル
152,外国人材の獲得へ広がる「MOU」 海外政府や企業、大学と協力する約束、都道府県と政令市の4割超が締結,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5oSUJmRnB6UFI1X1hLZEVxdDhQQ1p1YlN0dG44cFpKSVF5VW50MjZBQU1MTWVNdW9SVGtTN2dGMGNOVjB4UHNKSmdPcUVlU0pUVUNr?oc=5,Google News: 外国人材 補助金 自治体,google_news,,2026-06-15T07:00:00+00:00,2026-06-29T06:39:26.794380+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,外国人材の獲得へ広がる「MOU」 海外政府や企業、大学と協力する約束、都道府県と政令市の4割超が締結 東京新聞デジタル
10,在留外国人410万人突破、特定技能拡大の裏で深刻化する「言葉の壁」に一手。飲食特化型教育『GF Academy』、1on1レッスンのアジア4カ国語拡充＆動画教材を新設！ | Ｇ－ＦＡＣＴＯＲＹ株式会社のプレスリリース,https://news.google.com/rss/articles/CBMiakFVX3lxTE1ZOXM4dFFEZ1kyOWpvS0lYdGJxdHNla1dsZ25hWmY0V0dUY2ZJVV9iVW12SURPMTlRcEZqM3VYekxXS1BNYXQwQ3FBT0tqVTRkbWZEMWx1R3ZiNjM2NzlqWjlfQkxsYjZyanc?oc=5,Google News: 特定技能 日本語教育 支援,google_news,,2026-06-15T07:00:00+00:00,2026-06-29T06:39:26.785146+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,特定技能,,在留外国人410万人突破、特定技能拡大の裏で深刻化する「言葉の壁」に一手。飲食特化型教育『GF Academy』、1on1レッスンのアジア4カ国語拡充＆動画教材を新設！ | Ｇ－ＦＡＣＴＯＲＹ株式会社のプレスリリース PR TIMES
